href,letra,nome,album,trackID,acousticness,danceability,duration,energy,loudness,valence,contagem_XO
/the-weeknd/try-me/,"Anytime is the time Anytime for you to get my call, baby (so, baby) Are you alone, baby? Babe, if he ain't around, pick up your phone, baby Whoa Can you try me? (Try me), try me (try me) Once you put your pride aside You can notify me (-fy me), -fy me (-fy me) You're the best I ever had Baby girl, remind me (-mind me), -mind me (-mind me) Let me know if it's on And you know where to find me, find me Having thoughts you never had, yeah I didn't know you were down for him finding out I thought you had some kind of love for your man Well, I'm not tryin' to break up something You've been workin' out, you've been steady But I'm ready to go all the way if you let me Don't you tempt me You're lookin' grown since the last time I looked at you It might have been, been about a couple months But I just got the picture that you texted to me You ain't steady, you look ready to go all the way If you let me take you down on me Can you try me? (Try me), try me (try me) Once you put your pride aside (once you put your pride aside) You can notify me (-fy me), -fy me (-fy me) You're the best I ever had (you're the best I ever had) Baby girl, remind me (-mind me), -mind me (-mind me) Let me know if it's on (let me know) And you know where to find me, find me Having thoughts you never had, yeah Can you try me? Try me, try me Once you put your pride aside You can notify me, -fy me You're the best I ever had (you're the best I've ever had) Baby girl, remind me, -mind me Let me know if it's on (let me know, baby) And you know where to find me (find me), find me (find me) Having thoughts you never had, yeah Oh, lo Lo-lo-lo-lo-lo-lo Lo-lo-lo-lo-lo, lo-lo-lo Lo-lo-lo-lo-lo-lo Better try me Don't you mess with me Don't you mess with me The way I kissed your scars The way I fixed your heart Don't you miss me, babe? Don't you miss me, baby? ",Try Me,"My Dear Melancholy,",4ppTAJUbNXELZcoUaL90wo,0.596,0.456,221107.0,0.679,-5.778,0.107,0
/the-weeknd/faith/,"Light a blunt up with the flame Put that cocaine on a plate Molly with the purple rain 'Cause I lost my faith So I cut away the pain, uh Got it swimming in my veins Now my mind is outta place, yeah, uh 'Cause I lost my faith And I feel everything I feel everything from my body to my soul No, no Well, I feel everything When I'm coming down is the most I feel alone No, no I've been sober for a year, now it's time for me To go back to my old ways, don't you cry for me Thought I'd be a better man, but I lied to me and to you I take half a Xan' and I still stay awake All my demons wanna pull me to my grave I choose Vegas if they offer heaven's gate I tried to love, but you know I'd never stay I'd never stay But if I OD, I want you to OD right beside me I want you to follow right behind me I want you to hold me while I'm smiling While I'm dying And if you know me When I go missing, you know where to find me Driving down the boulevard is blinding Always blinded by the desert lights and I'm alive when I feel everything I feel everything from my body to my soul No, no Girl, I feel everything When I'm coming down is the most I feel alone No, no I lost my faith I'm losing my religion every day Time hasn't been kind to me, I pray When I look inside the mirror and see someone I love Oh, someone I love Faith I'm losing my religion every day Time hasn't been kind to me, I pray When I look inside the mirror and see someone I love Oh, someone I love I ended up in the back of a flashing car With the city shining on my face The lights are blinding me again I ended up in the back of a flashing car With the city shining on my face The lights are blinding me again I ended up (I ended up), in the back of a flashing car (back of a flashing car) ",Faith,After Hours,3orEOtd8CPL8GFlpRpKuoE,0.612,0.375,283227.0,0.605,-7.268,0.128,0
/the-weeknd/is-there-someone-else/,"I know that you're hiding something from me That's been close to your heart And I felt it creeping up every day Baby, right from the start I know that look you give when we're fighting (fighting) We're fighting (fighting) 'Cause I used to be the one who was lying (lying) Oh, lying (lying) Oh, is there someone else or not? 'Cause I wanna keep you close I don't wanna lose my spot 'Cause I need to know If you're hurting him, or you're hurting me If I ain't with you, I don't wanna be Is there someone else or not? Ooh, or not I don't deservе someone loyal to me Don't you think I see? And I don't want to bе a prisoner To who I used to be I swear I changed my ways for the better The better 'Cause I wanna be with you forever Forever Oh, is there someone else or not? 'Cause I wanna keep you close I don't wanna lose my spot 'Cause I need to know If you're hurting him, or you're hurting me If I ain't with you, I don't wanna be Is there someone else or not? Ooh, or not Yeah, ooh, oh ",Is There Someone Else?,Dawn FM,0mL82sxCRjrs3br407IdJh,0.0388,0.702,199111.0,0.586,-7.83,0.608,0
/the-weeknd/heartless/,"(Sheesh) I shouldn't rush it Never need a bitch, I'm what a bitch need (bitch need) Tryna find the one that can fix me I've been dodgin' death in the six speed Amphetamine got my stummy feelin' sickly Yeah, I want it all now I've been runnin' through the pussy, need a dog pound Hundred models gettin' faded in the compound Tryna love me, but they never get a pulse down Why? 'Cause I'm heartless And I'm back to my ways 'cause I'm heartless All this money and this pain got me heartless Low life for life 'cause I'm heartless Said I'm heartless Tryna be a better man, but I'm heartless Never be a weddin' plan for the heartless Low life for life 'cause I'm heartless Said I'm heartless So much pussy, it be fallin' out the pocket Metro Boomin turn this ho into a moshpit Tesla pill got me flyin' like a cockpit Yeah, I got her watchin' Call me up, turn that pussy to a faucet Duffle bags full of drugs and a rocket Stix drunk, but he never miss a target Photoshoots, I'm a star now (star) I'm talkin' Time, Rolling Stone, and Bazaar now ('zaar) Sellin' dreams to these girls with their guard down (what?) Seven years, I've been swimmin' with the sharks now Why? 'Cause I'm heartless And I'm back to my ways 'cause I'm heartless All this money and this pain got me heartless Low life for life 'cause I'm heartless Said I'm heartless Tryna be a better man, but I'm heartless Never be a weddin' plan for the heartless Low life for life 'cause I'm heartless I lost my heart and my mind I try to always do right I thought I lost you this time You just came back in my life You never gave up on me (why don't you?) I'll never know what you see (why won't you?) I don't do well when alone (oh, yeah) You hear it clear in my tone 'Cause I'm heartless And I'm back to my ways 'cause I'm heartless All this money and this pain got me heartless Low life for life 'cause I'm heartless Said I'm heartless Tryna be a better man, but I'm heartless Never be a weddin' plan for the heartless Low life for life 'cause I'm heartless ",Heartless,After Hours,6bnF93Rx87YqUBLSgjiMU8,0.0236,0.537,198267.0,0.746,-5.507,0.252,0
/the-weeknd/often/,"(Seneler sürer her günüm) Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah (Yalnız gitmekten yorgunum) Ooh yeah, ooh yeah, ooh yeah, ooh yeah (Seneler sürer her günüm) Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah (Yalnız gitmekten yorgunum) Ay, ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah I usually love sleeping all alone This time around bring your friend with you But we ain't really going to sleep at all You ain't gonna catch me with them sneak pictures, sneak pictures In my city, I'm a young God That pussy kill be so vicious My God white, he in my pocket He get me redder than the devil 'til I go nauseous She asked me if I do this every day, I said: Often Asked how many times she rode the wave: Not so often Bitches down to do it either way, often Baby, I can make that pussy rain, often Often, often, girl, I do this often Make that pussy pop and do it how I want it Often, often, girl, I do this often Make that pussy pop and do it how I want it Often Infatuated by the fame status She wanna ride inside the G-Class grey 'matic I come around, she leave that nigga like he ain't matter That girl been drinkin' all day, need to change bladder She's just happy that the crew's back in town She 'bout to go downtown for a whole hour If I had her, you can have her, man, it don't matter I'm never sour, I'm just smokin' somethin' much louder She asked me if I do this every day, I said: Often Asked how many times she rode the wave: Not so often Bitches down to do it either way, often Baby, I can make that pussy rain, often Often, often, girl, I do this often Make that pussy pop and do it how I want it Often, often, girl, I do this often Make that pussy pop and do it how I want it Often Ooh, the Sun's risin' up And night's almost done The night's almost done But I see your eyes You wanna go again Girl, I'll go again Girl, I'll go again She asked me if I do this every day, I said: Often Asked how many times she rode the wave: Not so often Bitches down to do it either way, often Baby, I can make that pussy rain, often Often, often, girl, I do this often Make that pussy pop and do it how I want it Often, often, girl, I do this often Make that pussy pop and do it how I want it Often (Seneler sürer her günüm) Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah (Yalnız gitmekten yorgunum) Ooh yeah, ooh yeah, ooh yeah, ooh yeah (Seneler sürer her günüm) Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah (Yalnız gitmekten yorgunum) Ay, ooh yeah, ooh yeah, ooh yeah, ooh yeah ",Often,Beauty Behind The Madness,4PhsKqMdgMEUSstTDAmMpg,0.222,0.572,249040.0,0.631,-9.836,0.0713,0
/the-weeknd/in-your-eyes/,"I just pretend that I'm in the dark I don't regret 'cause my heart can't take a loss I'd rather be so oblivious I'd rather be with you When it's said, when it's done, yeah I don't ever wanna know I can tell what you done, yeah When I look at you In your eyes I see there's something burning inside you Oh, inside you In your eyes I know it hurts to smile but you try to Oh, you try to You always try to hide the pain You always know just what to say I always look the other way I'm blind, I'm blind In your eyes You lie, but I don't let it define you Oh, define you I tried to find love In someone else too many times But I hope you know I mean it (mean it) When I tell you you're the one that was on my mind, oh When it's said, when it's done, yeah I would never let you know (let you know) I'm ashamed of what I've done, yeah When I look at you In your eyes (your eyes) I see there's something burning inside you (inside you) Oh, inside you (oh, inside you) In your eyes I know it hurts to smile but you try to (but you try to) Oh, you try to (you try to) You always try to hide the pain (oh, oh) You always know just what to say (oh, dear) I always look the other way I'm blind, I'm blind In your eyes You lie, but I don't let it define you (hey) Oh, define you In your eyes I see there's something burning inside you Oh, inside you You always try to hide the pain You always know just what to say I always look the other way I'm blind, I'm blind In your eyes You lie, but I don't let it define you Oh, define you ",In Your Eyes,After Hours,7szuecWAPwGoV1e5vGu8tl,0.00285,0.667,237520.0,0.719,-5.371,0.717,0
/the-weeknd/moth-to-a-flame-feat-swedish-house-mafia/,"Oh, woah Woah, woah Like a moth to a flame I'll pull you in, I pulled you back to What you need initially It's just one call away And you'll leave him, you're loyal to me But this time, I let you be 'Cause he seems like he's good for you And he makes you feel like you should And all your friends say he's the one His love for you is true But does he know you call me when he sleeps? But does he know the pictures that you keep? But does he know the reasons that you cry? Or tell me, does he know where your heart lies? Where it truly lies Yeah, you should be with him I let you go from time You should stay with him 'Cause he seems like he's good for you And he makes you feel like you should And all your friends say he's the one His love for you is true (hey) But does he know you call me when he sleeps? (No, no) But does he know the pictures that you keep? (Yeah) But does he know the reasons that you cry? Or tell me, does he know where your heart lies? Where it truly lies Right here with me, babe Where it truly lies In my bed, babe Where it truly lies In my arms, babe Where it truly lies Oh, oh, where it truly lies Where it truly lies (Hey) Where it truly lies ",Moth To a Flame ,"Karaoke Picks, Vol. 108",2wsyyXE0ZkyAC4bxjU4HNg,0.0298,0.579,232250.0,0.532,-10.773,0.0552,0
/the-weeknd/popular-feat-madonna-e-playboi-carti/,"I've seen the devil Down sunset, in every place, in every face Yeah, uh Yeah, uh, uh Tell me, do you see her? (yeah) she's livin' her life (uh) Even if she acts like she don't want the limelight (uh, yeah, uh, uh) But if you knew her (yeah, uh), she lives a lie She calls the paparazzi, then she acts surprised, oh Oh, I know what she needs (oh) She just want the fame, I know what she fiеnds (oh) Give her a little tastе, runnin' back to me (oh) Put it in her veins, pray her soul to keep, ooh, ooh Every night (every night, uh), she prays to the sky Flashin' lights is all she ever wants to see Beggin' on her knees to be popular That's her dream, to be popular (hey) Kill anyone to be popular Sell her soul to be popular Popular, just to be popular (oh) Everybody scream 'cause she popular (hey) She mainstream 'cause she popular Never be free 'cause she popular Money on top of me, money on top of her (uh) Money on top of me, money on top of her (uh) Yuh, shawty fuck with me 'cause she know I'm popular (uh) Yuh, shawty fuck with me 'cause she know I'm popular I know that you see me, time's gone by Spend my whole life runnin' from your flashin' lights Try to own it (uh), but I'm alright (yeah) You can't take my soul without a fuckin' fight (uh, oh) Oh, I know what she needs (oh) She just want the fame, I know what she fiends (oh) Give her a little taste, runnin' back to me (oh) Put it in her veins, pray her soul to keep, ooh, ooh Every night (every night), she prays to the sky (oh) Flashin' lights is all she ever wants to see Beggin' on her knees to be popular (uh) That's her dream, to be popular (hey) Kill anyone to be popular Sell her soul to be popular Popular, just to be popular (uh) Everybody scream 'cause she popular (hey) She mainstream 'cause she popular Never be free 'cause she popular Money on top of me, money on top of her (uh) Money on top of me, money on top of her (uh) Yuh, shawty fuck with me 'cause she know I'm popular (uh) Yuh, shawty fuck with me 'cause she know I'm popular (uh) Money on top of me, money on top of her (uh) Money on top of me, money on top of her (uh) Yuh, shawty fuck with me 'cause she know I'm popular (uh) Yuh, shawty fuck with me 'cause she know I'm popular I'm gettin' money and I'm keepin' it I'm gettin' cash and I'm keepin' it Money on top of me, money on top of her Yuh, shawty fuck with me 'cause she know I'm popular Pop-popular, born to be popular She in debt, twenty mill', but she run it up She can never be broke 'cause she popular Turn the webcam on for the followers Beggin' on her knees to be popular That's her dream, to be popular (hey) Kill anyone to be popular Sell her soul to be popular Popular, just to be popular (uh) Everybody scream 'cause she popular (hey) She mainstream 'cause she popular Never be free 'cause she popular ",Popular ,Popular (Music from the HBO Original Series),6WzRpISELf3YglGAh7TXcG,0.0569,0.855,215467.0,0.678,-6.276,0.852,0
/the-weeknd/i-cant-feel-my-face/,"And I know she'll be the death of me, at least we'll both be numb And she'll always get the best of me, the worst is yet to come But at least we'll both be beautiful and stay forever young This I know, yeah, this I know She told me: Don't worry about it She told me: Don't worry no more We both know we can't go without it She told me: You'll never be alone, oh, oh, woo I can't feel my face when I'm with you But I love it, but I love it, oh I can't feel my face when I'm with you But I love it, but I love it, oh And I know she'll be the death of me, at least we'll both be numb And she'll always get the best of me, the worst is yet to come All the misery was necessary when we're deep in love This I know (this I know), girl, I know She told me: Don't worry about it She told me: Don't worry no more We both know we can't go without it She told me: You'll never be alone, oh, oh, woo I can't feel my face when I'm with you But I love it, but I love it, oh I can't feel my face when I'm with you (I can't feel nothing) But I love it (but I love it), but I love it, oh I can't feel my face when I'm with you But I love it (but I love it, yeah), but I love it (but I love it), oh I can't feel my face when I'm with you But I love it (but I love, babe), but I love it (yeah, I love it), oh She told me: Don't worry about it She told me: Don't worry no more We both know we can't go without it She told me: You'll never be alone, oh, oh Woo! I can't feel my face when I'm with you (I can't feel my face) But I love it (but I love it, yeah), but I love it (oh, I love it, yeah), oh I can't feel my face when I'm with you (said I can't feel my face, girl) But I love it (but I love it), but I love it (girl, I love it), oh I can't feel my face when I'm with you But I love it (you know I love it, yeah), but I love it, oh I can't feel my face when I'm with you (I can't feel my face, girl) But I love it (when I'm with you, babe), but I love it (said when I'm with you), oh (I can't feel my fa–) Hey ",Can’t Feel My Face,Beauty Behind The Madness,22VdIZQfgXJea34mQxlt81,0.113,0.705,213520.0,0.769,-5.526,0.583,0
/the-weeknd/lost-in-the-fire-feat-gesaffelstein/,"I wanna fuck you slow with the lights on You're the only one I've got my sights on Type of sex you could never put a price on I'll take it off, you're the one I'll roll the dice on And I just want a baby with the right one (I just want a baby with the right—) 'Cause I could never be the one to hide one (I could never be the one to hide—) And we lost a lot of things in the fire So it took a year for me to find out (find out, find out) I can't lose you, babe (I can't lose you) I can't lose you, babe (I can't lose you, babe) I can't lose you, babe (I can't lose you, babe) Oh (oh) I can't lose you, babe (I can't lose you) I can't lose you, babe (I can't lose you, babe) I can't lose you, babe Oh (yeah) I'm tired of being home alone I used to have a girl a day But I want you to stay (I want you to stay, hey) You said you might be into girls Said you're going through a phase Keeping your heart safe (Keeping your heart safe, oh) Well, baby, you can bring a friend She can ride on top your face While I fuck you straight (While I fuck you straight, yeah) And we lost a lot of things in the fire So it took a year for me to find out (find out, find out) I can't lose you, babe (I can't lose you) I can't lose you, babe (I can't lose you, babe) I can't lose you, babe (I can't lose you, babe) Oh (oh) I can't lose you, babe (I can't lose you) I can't lose you, babe (I can't lose you, babe) I can't lose you, babe (I can't lose you, babe) Oh (woah) I'm tired of being home alone Used to have a girl a day But I want you to stay (I want you to stay, hey) I can't lose you, babe (I can't lose you) I can't lose you, babe (I can't lose you, babe) I can't lose you, babe (I can't lose you, babe) Oh, oh, uh I can't lose you, babe (I can't lose you) I can't lose you, babe (I can't lose you, babe) I can't lose you, babe (I can't lose you, babe) Oh (oh), uh ",Lost In The Fire ,Lullaby Renditions of The Weeknd,0hvqaXhztvmbQYoRT2rCtO,0.991,0.436,266400.0,0.0326,-23.486,0.205,0
/the-weeknd/fill-the-void-feat-lily-rose-depp-e-ramsey/,"(Void) (Void) (Void) (Void) I don't wanna decide things for myself, on my own Finally, for the first time, I'm alone You're probably having good times with a bad boy Seems I've got a choice to make Be my voice and I choose you to fill the void (Void) I choose you to fill my void, yeah (Void) I choose you to tell me, you to tell me (Void) I choose you to fill my void, yeah (Void) be my voice and I choose you to fill the void Ooh, tell me why, tell me: Why do I feel so free when I'm dead? Oh, when I'm tied up to your short leash? Ooh, tell me why, tell me: Why do I feel so free when I'm dead? Oh, when I'm tied up to your short leash? Oh, give it up, give me that threesome Goddamn, you look good in this lighting Fill it up, fill a prescription Feel numb while we're intertwining I'm in love with both at the same time She'll go down while I hit it from behind You're the one, you're the only one Baby girl, we could both have fun Oh, I choose you to fill your void, yeah Oh, I choose you to fill you up, to fill you up, hey Oh, I choose you to fill the void, yeah Oh, oh, yeah, yeah Oh, woah Woah, woah, woah Woah, woah, woah ",Fill the Void ,The Idol Episode 4 (Music from the HBO Original Series),010ZkIVv6Ay5vqqHVCCiKB,0.28,0.247,185751.0,0.395,-9.082,0.11,0
/the-weeknd/party-monster/,"I'm good, I'm good, I'm great Know it's been a while, now I'm mixing up the drank I just need a girl who gon' really understand I just need a girl who gon' really understand I'm good, I'm good, I'm great Know it's been a while, now I'm mixing up the drank I just need a girl who gon' really understand I just need a girl who gon' really understand And I seen her get richer in the pole I've seen her, I knew she had to know I've seen her take down that tequila Down by the liter, I knew I had to meet her Ooh, she mine, ooh girl, bump and grind Ooh, she mine, ooh girl, bump a line Angelina, lips like Angelina Like Selena, ass shaped like Selena I'm like, got up, thank the Lord for the day Woke up by a girl, I don't even know her name Woke up by a girl, I don't even know her name (Woke up by a girl, I don't even know her name) Got up, thank the Lord for the day Woke up by a girl, I don't even know her name Woke up by a girl, I don't even know her name (Woke up by a girl, I don't even know her name) I'm good, I'm good, I'm great Know it's been a while, now I'm mixing up the drank I just need a girl who gon' really understand I just need a girl who gon' really understand I'm good, I'm good, I'm great Know it's been a while, now I'm mixing up the drank I just need a girl who gon' really understand I just need a girl who gon' really understand I've been poppin', just took three in a row I'm down to do it again, I'm on a roll I've seen him outside tryna reach her You tryna leave him, you said I'm the reason Tell me lies, ooh girl, tell me lies Say you're mine, I'm yours for the night I'm the realest, she said I'm the realest Head be genius, dick game be the meanest I'm like, got up, thank the Lord for the day Woke up by a girl, I don't even know her name Woke up by a girl, I don't even know her name (Woke up by a girl, I don't even know her name) Got up, thank the Lord for the day Woke up by a girl, I don't even know her name Woke up by a girl, I don't even know her name (Woke up by a girl, I don't even know her name) Got up, thank the Lord for the day Woke up by a girl, I don't even know her name Bitches in my new spot, crowdin' up my space Had to check the safe, check the dresser for my chains Got up, thank the Lord for the day Woke up by a girl, I don't even know her name Bitches in my new spot, crowdin' up my space Had to check the safe, check the dresser for my chains [The Weeknd & Lana Del Rey] Paranoid (paranoid) Paranoid (oh, paranoid) Paranoid (paranoid) But I see something in you (you're paranoid) Paranoid (paranoid) Paranoid (oh, paranoid) Paranoid (paranoid) But I see something in you (Got up, thank the Lord for the day) (Woke up by a girl, I don't even know her name) (Woke up by a girl, I don't even know her name) (Woke up by a girl, I don't even know her name) (Got up, thank the Lord for the day) (Woke up by a girl, I don't even know her name) (Woke up by a girl, I don't even know her name) (Woke up by a girl, I don't even know her name) [Lana Del Rey] You're paranoid ",Party Monster,Starboy,4F7A0DXBrmUAkp32uenhZt,0.189,0.573,249213.0,0.63,-8.389,0.218,0
/the-weeknd/acquainted/,"Baby you're no good 'Cause they warned me bout your type girl I've been ducking left and right Baby you're no good Think I fell for you, I fell for you, I fell for you You got me puttin' time in, time in Nobody got me feeling this way You probably think I'm lying, lying I'm used to bitches comin' right 'way You got me touchin' on your body You got me touchin' on your body To say that we're in love is dangerous But girl I'm so glad we're acquainted I get you touchin' on your body I get you touchin' on your body I know I'd rather be complacent But girl I'm so glad we're acquainted, we're acquainted Baby you're no good All my niggas think I'm crazy cause I'm thinkin' 'bout us lately But really if I could I'd forget about you, 'get about you, 'get about you You got me puttin' time in, time in Nobody got me feeling this way You probably think I'm lying, lying I'm used to bitches comin' right 'way You got me touchin' on your body You got me touchin' on your body To say that we're in love is dangerous But girl I'm so glad we're acquainted I got you touchin' on your body I got you touchin' on your body I know I'd rather be complacent But girl I'm so glad we're acquainted, we're acquainted Momma called me cryin', cryin', cryin', cryin' Cause I won't find somebody that's real (she wants somebody that's real) Cause every time I try to, try to, try to run The fast life keeps gaining on me, shit But ever since I met you I couldn't believe what you did So comfort me babe, ain't no rush from me babe (Woooooh) I'll keep on touchin' on your body I'll keep on touchin' on your body To say that we're in love is dangerous But girl I'm so glad we're acquainted I got you touchin' on your body I got you touchin' on your body I know I'd rather be complacent But girl I'm so glad we're acquainted, we're acquainted I'm not trying to talk at all Cause I'm trying to love you crazy Put some more inside your cup And drink till you numb the pain I got you touchin' on your body These girls keep touchin' on their body They got accustomed to the life we live These girls born in the 90's are dangerous I got 'em thinkin' that they want me Although they know they not the only I got 'em wanting to embrace their sins These girls born in the 90's are dangerous ",Acquainted,Beauty Behind The Madness,7uJH0YdSZL6psjxI6Xy08b,0.482,0.372,348853.0,0.478,-9.835,0.254,0
