total_tracks,id,market,popularity
10.0,3hhDpPtCFuQbppwYgsVhMO,TO,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TO,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TO,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TO,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TO,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TR,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TR,64.0
24.0,12INlMsFtBjyehNnawBv36,TR,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TR,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TR,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TR,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TR,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TR,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TR,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TR,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TR,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TR,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TR,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TT,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TT,64.0
24.0,12INlMsFtBjyehNnawBv36,TT,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TT,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TT,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TT,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TT,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TT,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TT,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TT,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TT,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TT,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TT,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TV,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TV,64.0
24.0,12INlMsFtBjyehNnawBv36,TV,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TV,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TV,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TV,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TV,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TV,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TV,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TV,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TV,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TV,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TV,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TW,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TW,64.0
24.0,12INlMsFtBjyehNnawBv36,TW,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TW,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TW,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TW,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TW,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TW,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TW,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TW,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TW,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TW,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TW,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TZ,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TZ,64.0
24.0,12INlMsFtBjyehNnawBv36,TZ,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TZ,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TZ,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TZ,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TZ,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TZ,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TZ,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TZ,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TZ,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TZ,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TZ,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,UA,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,UA,64.0
24.0,12INlMsFtBjyehNnawBv36,UA,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,UA,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,UA,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,UA,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,UA,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,UA,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,UA,65.0
30.0,2XGEyGU76kj55OdHWynX0S,UA,64.0
9.0,04hy4jb1GDD00otiwzsFUB,UA,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,UA,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,UA,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,UG,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,UG,64.0
24.0,12INlMsFtBjyehNnawBv36,UG,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,UG,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,UG,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,UG,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,UG,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,UG,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,UG,65.0
30.0,2XGEyGU76kj55OdHWynX0S,UG,64.0
9.0,04hy4jb1GDD00otiwzsFUB,UG,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,UG,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,UG,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,US,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,US,64.0
24.0,12INlMsFtBjyehNnawBv36,US,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,US,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,US,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,US,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,US,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,US,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,US,65.0
30.0,2XGEyGU76kj55OdHWynX0S,US,64.0
9.0,04hy4jb1GDD00otiwzsFUB,US,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,US,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,US,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,UY,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,UY,64.0
24.0,12INlMsFtBjyehNnawBv36,UY,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,UY,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,UY,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,UY,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,UY,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,UY,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,UY,65.0
30.0,2XGEyGU76kj55OdHWynX0S,UY,64.0
9.0,04hy4jb1GDD00otiwzsFUB,UY,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,UY,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,UY,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,UZ,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,UZ,64.0
24.0,12INlMsFtBjyehNnawBv36,UZ,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,UZ,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,UZ,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,UZ,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,UZ,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,UZ,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,UZ,65.0
30.0,2XGEyGU76kj55OdHWynX0S,UZ,64.0
9.0,04hy4jb1GDD00otiwzsFUB,UZ,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,UZ,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,UZ,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,VC,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,VC,64.0
24.0,12INlMsFtBjyehNnawBv36,VC,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,VC,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,VC,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,VC,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,VC,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,VC,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,VC,65.0
30.0,2XGEyGU76kj55OdHWynX0S,VC,64.0
9.0,04hy4jb1GDD00otiwzsFUB,VC,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,VC,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,VC,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,VE,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,VE,64.0
24.0,12INlMsFtBjyehNnawBv36,VE,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,VE,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,VE,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,VE,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,VE,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,VE,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,VE,65.0
30.0,2XGEyGU76kj55OdHWynX0S,VE,64.0
9.0,04hy4jb1GDD00otiwzsFUB,VE,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,VE,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,VE,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,VN,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,VN,64.0
24.0,12INlMsFtBjyehNnawBv36,VN,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,VN,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,VN,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,VN,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,VN,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,VN,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,VN,65.0
30.0,2XGEyGU76kj55OdHWynX0S,VN,64.0
9.0,04hy4jb1GDD00otiwzsFUB,VN,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,VN,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,VN,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,VU,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,VU,64.0
24.0,12INlMsFtBjyehNnawBv36,VU,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,VU,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,VU,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,VU,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,VU,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,VU,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,VU,65.0
30.0,2XGEyGU76kj55OdHWynX0S,VU,64.0
9.0,04hy4jb1GDD00otiwzsFUB,VU,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,VU,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,VU,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,WS,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,WS,64.0
24.0,12INlMsFtBjyehNnawBv36,WS,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,WS,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,WS,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,WS,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,WS,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,WS,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,WS,65.0
30.0,2XGEyGU76kj55OdHWynX0S,WS,64.0
9.0,04hy4jb1GDD00otiwzsFUB,WS,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,WS,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,WS,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,XK,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,XK,64.0
24.0,12INlMsFtBjyehNnawBv36,XK,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,XK,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,XK,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,XK,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,XK,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,XK,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,XK,65.0
30.0,2XGEyGU76kj55OdHWynX0S,XK,64.0
9.0,04hy4jb1GDD00otiwzsFUB,XK,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,XK,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,XK,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,ZA,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,ZA,64.0
24.0,12INlMsFtBjyehNnawBv36,ZA,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,ZA,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,ZA,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,ZA,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,ZA,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,ZA,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,ZA,65.0
30.0,2XGEyGU76kj55OdHWynX0S,ZA,64.0
9.0,04hy4jb1GDD00otiwzsFUB,ZA,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,ZA,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,ZA,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,ZM,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,ZM,64.0
24.0,12INlMsFtBjyehNnawBv36,ZM,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,ZM,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,ZM,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,ZM,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,ZM,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,ZM,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,ZM,65.0
30.0,2XGEyGU76kj55OdHWynX0S,ZM,64.0
9.0,04hy4jb1GDD00otiwzsFUB,ZM,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,ZM,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,ZM,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,ZW,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,ZW,64.0
24.0,12INlMsFtBjyehNnawBv36,ZW,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,ZW,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,ZW,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,ZW,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,ZW,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,ZW,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,ZW,65.0
30.0,2XGEyGU76kj55OdHWynX0S,ZW,64.0
9.0,04hy4jb1GDD00otiwzsFUB,ZW,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,ZW,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,ZW,79.0
